JournalCode	JournalLib                    	EcritureNum	EcritureDate	CompteNum    	CompteLib                          	CompAuxNum   	CompAuxLib                         	PieceRef    	PieceDate	EcritureLib                        	        Debit	       Credit	EcritureLet	DateLet 	ValidDate	Montantdevise	Idevise
AC         	Achats                        	697        	20150531    	613200       	LOCATIONS POUR CHANTIER            	             	                                   	111011855   	20150531 	LOXA                               	0000000095,07	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	697        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	111011855   	20150531 	LOXA                               	0000000019,02	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	698        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	113808552   	20150531 	LOXA                               	0000000000,00	0000000178,21	ACS        	20160223	20160927	             	       
AC         	Achats                        	698        	20150531    	613200       	LOCATIONS POUR CHANTIER            	             	                                   	113808552   	20150531 	LOXA                               	0000000148,51	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	698        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	113808552   	20150531 	LOXA                               	0000000029,70	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	699        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	114111310   	20150531 	LOXA                               	0000000000,00	0000000382,15	ACS        	20160223	20160927	             	       
AC         	Achats                        	699        	20150531    	613200       	LOCATIONS POUR CHANTIER            	             	                                   	114111310   	20150531 	LOXA                               	0000000318,46	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	699        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	114111310   	20150531 	LOXA                               	0000000063,69	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	700        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	114111649   	20150531 	LOXA                               	0000000000,00	0000000321,50	ACS        	20160223	20160927	             	       
AC         	Achats                        	700        	20150531    	613200       	LOCATIONS POUR CHANTIER            	             	                                   	114111649   	20150531 	LOXA                               	0000000267,91	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	700        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	114111649   	20150531 	LOXA                               	0000000053,59	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	701        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	114606617   	20150531 	LOXA                               	0000000000,00	0000000431,32	ACS        	20160223	20160927	             	       
AC         	Achats                        	701        	20150531    	613200       	LOCATIONS POUR CHANTIER            	             	                                   	114606617   	20150531 	LOXA                               	0000000359,44	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	701        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	114606617   	20150531 	LOXA                               	0000000071,88	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	702        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	114606817   	20150531 	LOXA                               	0000000000,00	0000000236,97	ACS        	20160223	20160927	             	       
AC         	Achats                        	702        	20150531    	613200       	LOCATIONS POUR CHANTIER            	             	                                   	114606817   	20150531 	LOXA                               	0000000197,48	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	702        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	114606817   	20150531 	LOXA                               	0000000039,49	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	703        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	141153206   	20150531 	W LOC MARCOUSSIS                   	0000000000,00	0000000723,02	AAE        	20160223	20160927	             	       
AC         	Achats                        	703        	20150531    	613200       	LOCATIONS POUR CHANTIER            	             	                                   	141153206   	20150531 	W LOC MARCOUSSIS                   	0000000602,52	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	703        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	141153206   	20150531 	W LOC MARCOUSSIS                   	0000000120,50	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	704        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	1505021     	20150531 	SBSA                               	0000000000,00	0000000864,00	AAP        	20160223	20160927	             	       
AC         	Achats                        	704        	20150531    	613200       	LOCATIONS POUR CHANTIER            	             	                                   	1505021     	20150531 	SBSA                               	0000000720,00	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	704        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	1505021     	20150531 	SBSA                               	0000000144,00	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	705        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	324103800   	20150531 	LOXA                               	0000000000,00	0000000317,15	ACS        	20160223	20160927	             	       
AC         	Achats                        	705        	20150531    	613200       	LOCATIONS POUR CHANTIER            	             	                                   	324103800   	20150531 	LOXA                               	0000000264,29	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	705        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	324103800   	20150531 	LOXA                               	0000000052,86	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	706        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	324406198   	20150531 	LOXA                               	0000000000,00	0000002247,56	ACS        	20160223	20160927	             	       
AC         	Achats                        	706        	20150531    	613200       	LOCATIONS POUR CHANTIER            	             	                                   	324406198   	20150531 	LOXA                               	0000001872,97	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	706        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	324406198   	20150531 	LOXA                               	0000000374,59	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	707        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	324406329   	20150531 	LOXA                               	0000000000,00	0000003528,59	ACS        	20160223	20160927	             	       
AC         	Achats                        	707        	20150531    	613200       	LOCATIONS POUR CHANTIER            	             	                                   	324406329   	20150531 	LOXA                               	0000002940,49	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	707        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	324406329   	20150531 	LOXA                               	0000000588,10	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	708        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	324406501   	20150531 	LOXA                               	0000000000,00	0000000229,57	ACS        	20160223	20160927	             	       
AC         	Achats                        	708        	20150531    	613200       	LOCATIONS POUR CHANTIER            	             	                                   	324406501   	20150531 	LOXA                               	0000000191,31	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	708        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	324406501   	20150531 	LOXA                               	0000000038,26	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	709        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	324508284   	20150531 	LOXA                               	0000000000,00	0000000413,60	ACS        	20160223	20160927	             	       
AC         	Achats                        	709        	20150531    	613200       	LOCATIONS POUR CHANTIER            	             	                                   	324508284   	20150531 	LOXA                               	0000000344,66	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	709        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	324508284   	20150531 	LOXA                               	0000000068,94	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	710        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	4066        	20150531 	GLO INTERIM                        	0000000000,00	0000034640,36	ABZ        	20160223	20160927	             	       
AC         	Achats                        	710        	20150531    	621000       	PERSONNEL EXTÉRIEUR A L'ENTREPRISE 	             	                                   	4066        	20150531 	GLO INTERIM                        	0000028866,97	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	710        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	4066        	20150531 	GLO INTERIM                        	0000005773,39	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	711        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	4083        	20150531 	GLO INTERIM                        	0000000000,00	0000001074,02	ABZ        	20160223	20160927	             	       
AC         	Achats                        	711        	20150531    	621000       	PERSONNEL EXTÉRIEUR A L'ENTREPRISE 	             	                                   	4083        	20150531 	GLO INTERIM                        	0000000895,02	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	711        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	4083        	20150531 	GLO INTERIM                        	0000000179,00	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	712        	20150531    	607000       	ACHATS DE MARCHANDISES             	             	                                   	501C00064216	20150531 	POINT P                            	0000001651,45	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	712        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	501C00064216	20150531 	POINT P                            	0000000000,00	0000001981,74	ACG        	20160223	20160927	             	       
AC         	Achats                        	712        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	501C00064216	20150531 	POINT P                            	0000000330,29	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	713        	20150531    	607000       	ACHATS DE MARCHANDISES             	             	                                   	501C00064262	20150531 	POINT P                            	0000000209,69	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	713        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	501C00064262	20150531 	POINT P                            	0000000000,00	0000000251,63	ACG        	20160223	20160927	             	       
AC         	Achats                        	713        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	501C00064262	20150531 	POINT P                            	0000000041,94	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	714        	20150531    	607000       	ACHATS DE MARCHANDISES             	             	                                   	501C00064272	20150531 	POINT P                            	0000000194,40	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	714        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	501C00064272	20150531 	POINT P                            	0000000000,00	0000000233,28	ACG        	20160223	20160927	             	       
AC         	Achats                        	714        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	501C00064272	20150531 	POINT P                            	0000000038,88	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	715        	20150531    	607000       	ACHATS DE MARCHANDISES             	             	                                   	501C00064362	20150531 	POINT P                            	0000001014,83	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	715        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	501C00064362	20150531 	POINT P                            	0000000000,00	0000001217,80	ACG        	20160223	20160927	             	       
AC         	Achats                        	715        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	501C00064362	20150531 	POINT P                            	0000000202,97	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	716        	20150531    	607000       	ACHATS DE MARCHANDISES             	             	                                   	501C00064394	20150531 	POINT P                            	0000000202,81	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	716        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	501C00064394	20150531 	POINT P                            	0000000000,00	0000000243,37	ACG        	20160223	20160927	             	       
AC         	Achats                        	716        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	501C00064394	20150531 	POINT P                            	0000000040,56	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	717        	20150531    	607000       	ACHATS DE MARCHANDISES             	             	                                   	501C00064406	20150531 	POINT P                            	0000000151,95	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	717        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	501C00064406	20150531 	POINT P                            	0000000000,00	0000000182,34	ACG        	20160223	20160927	             	       
AC         	Achats                        	717        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	501C00064406	20150531 	POINT P                            	0000000030,39	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	718        	20150531    	607000       	ACHATS DE MARCHANDISES             	             	                                   	501C00064407	20150531 	POINT P                            	0000000080,00	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	718        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	501C00064407	20150531 	POINT P                            	0000000000,00	0000000096,00	ACG        	20160223	20160927	             	       
AC         	Achats                        	718        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	501C00064407	20150531 	POINT P                            	0000000016,00	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	719        	20150531    	607000       	ACHATS DE MARCHANDISES             	             	                                   	501C00064482	20150531 	POINT P                            	0000000762,16	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	719        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	501C00064482	20150531 	POINT P                            	0000000000,00	0000000914,59	ACG        	20160223	20160927	             	       
AC         	Achats                        	719        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	501C00064482	20150531 	POINT P                            	0000000152,43	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	720        	20150531    	607000       	ACHATS DE MARCHANDISES             	             	                                   	501C00064610	20150531 	POINT P                            	0000000293,99	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	720        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	501C00064610	20150531 	POINT P                            	0000000000,00	0000000352,79	ACG        	20160223	20160927	             	       
AC         	Achats                        	720        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	501C00064610	20150531 	POINT P                            	0000000058,80	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	721        	20150531    	607000       	ACHATS DE MARCHANDISES             	             	                                   	501C00064700	20150531 	POINT P                            	0000000064,50	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	721        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	501C00064700	20150531 	POINT P                            	0000000000,00	0000000077,40	ACG        	20160223	20160927	             	       
AC         	Achats                        	721        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	501C00064700	20150531 	POINT P                            	0000000012,90	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	722        	20150531    	607000       	ACHATS DE MARCHANDISES             	             	                                   	501C00064701	20150531 	POINT P                            	0000000431,44	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	722        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	501C00064701	20150531 	POINT P                            	0000000000,00	0000000517,73	ACG        	20160223	20160927	             	       
AC         	Achats                        	722        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	501C00064701	20150531 	POINT P                            	0000000086,29	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	723        	20150531    	607000       	ACHATS DE MARCHANDISES             	             	                                   	501C00064789	20150531 	POINT P                            	0000000075,75	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	723        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	501C00064789	20150531 	POINT P                            	0000000000,00	0000000090,90	ACG        	20160223	20160927	             	       
AC         	Achats                        	723        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	501C00064789	20150531 	POINT P                            	0000000015,15	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	724        	20150531    	607000       	ACHATS DE MARCHANDISES             	             	                                   	501c00064183	20150531 	POINT P                            	0000001209,56	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	724        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	501c00064183	20150531 	POINT P                            	0000000000,00	0000001451,47	ACG        	20160223	20160927	             	       
AC         	Achats                        	724        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	501c00064183	20150531 	POINT P                            	0000000241,91	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	725        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	7091915684  	20150531 	LOXA                               	0000000000,00	0000001972,37	ACS        	20160223	20160927	             	       
AC         	Achats                        	725        	20150531    	613200       	LOCATIONS POUR CHANTIER            	             	                                   	7091915684  	20150531 	LOXA                               	0000001643,64	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	725        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	7091915684  	20150531 	LOXA                               	0000000328,73	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	726        	20150531    	607000       	ACHATS DE MARCHANDISES             	             	                                   	7556        	20150531 	TRIOMAT                            	0000006405,78	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	726        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	7556        	20150531 	TRIOMAT                            	0000000000,00	0000007686,94	ABT        	20160223	20160927	             	       
AC         	Achats                        	726        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	7556        	20150531 	TRIOMAT                            	0000001281,16	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	727        	20150531    	607000       	ACHATS DE MARCHANDISES             	             	                                   	L2951283    	20150531 	YPREMANU                           	0000000030,34	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	727        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	L2951283    	20150531 	YPREMANU                           	0000000000,00	0000000036,41	AAG        	20160223	20160927	             	       
AC         	Achats                        	727        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	L2951283    	20150531 	YPREMANU                           	0000000006,07	0000000000,00	ABP        	20160223	20160927	             	       
AC         	Achats                        	728        	20150531    	625001       	CARBURANT                          	             	                                   	NOTEFRAISLAO	20150531 	NOTE FRAIS                         	0000000156,29	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	728        	20150531    	467600       	NDF                                	             	                                   	NOTEFRAISLAO	20150531 	NOTE FRAIS                         	0000000000,00	0000000182,24	AAC        	20160223	20160927	             	       
AC         	Achats                        	728        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	NOTEFRAISLAO	20150531 	NOTE FRAIS                         	0000000025,95	0000000000,00	ABP        	20160223	20160927	             	       
VE         	Ventes                        	729        	20150531    	411000       	COMPTE COLLECTIF CLIENT            	DIVERS       	COMPTE COLLECTIF CLIENT            	F15 05 066  	20150531 	IMMO FR                            	0000001023,00	0000000000,00	           	        	20160927	             	       
VE         	Ventes                        	729        	20150531    	706010       	PRESTATIONS SERVICE 10%            	             	                                   	F15 05 066  	20150531 	IMMO FR                            	0000000000,00	0000000930,00	           	        	20160927	             	       
VE         	Ventes                        	729        	20150531    	445720       	TVA 10%                            	             	                                   	F15 05 066  	20150531 	IMMO FR                            	0000000000,00	0000000093,00	           	        	20160927	             	       
BP         	???                           	730        	20150531    	512100       	BANQUE PRINCIPALE                  	             	                                   	15_05       	20150531 	Dépenses de mai 2015               	0000000000,00	0000128071,25	           	        	20160927	             	       
BP         	???                           	730        	20150531    	512100       	BANQUE PRINCIPALE                  	             	                                   	15_05       	20150531 	Recettes de mai 2015               	0000165483,05	0000000000,00	           	        	20160927	             	       
BP         	???                           	730        	20150531    	580CENTRAL   	COMPTE CENTRALISATEUR              	             	                                   	0           	20150531 	Centralisation                     	0000000000,00	0000045033,72	           	        	20160927	             	       
BP         	???                           	730        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	LCR         	20150531 	COMPTOIR GENERAL                   	0000006677,26	0000000000,00	AAS        	20160223	20160927	             	       
BP         	???                           	730        	20150531    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	LCR         	20150531 	PM PLASTIQUES                      	0000000944,66	0000000000,00	AAN        	20160223	20160927	             	       
BP         	???                           	731        	20150531    	761120       	DIVIDENDES SNC                     	             	                                   	000000000000	20150531 	DIVIDENDES EX. 2014                	0000000000,00	0000010000,00	           	        	20160927	             	       
BP         	???                           	731        	20150531    	512100       	BANQUE PRINCIPALE                  	             	                                   	000000000000	20150531 	DIVIDENDES EX. 2014                	0000010000,00	0000000000,00	           	        	20160927	             	       
OD         	Opérations diverses           	732        	20150531    	445670       	CRÉDIT DE TVA A REPORTER           	             	                                   	CA3         	20150531 	TVA 052015                         	0000001905,00	0000000000,00	           	        	20160927	             	       
OD         	Opérations diverses           	732        	20150531    	445720       	TVA 10%                            	             	                                   	CA3         	20150531 	TVA 052015                         	0000010001,00	0000000000,00	           	        	20160927	             	       
OD         	Opérations diverses           	732        	20150531    	445730       	TVA 20%                            	             	                                   	CA3         	20150531 	TVA 052015                         	0000001846,00	0000000000,00	           	        	20160927	             	       
OD         	Opérations diverses           	732        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	CA3         	20150531 	TVA 052015                         	0000000000,00	0000013752,00	ABO        	20160223	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	437600       	CNETP                              	             	                                   	Paye0515    	20150531 	Salaires Mai 2015 - part pat.      	0000000000,00	0000006986,47	AE         	20160301	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	437300       	COMPTE CRÉÉ PENDANT TRANSFERT      	             	                                   	Paye0515    	20150531 	Salaires Mai 2015 - part pat.      	0000000000,00	0000000388,01	           	        	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	437300       	COMPTE CRÉÉ PENDANT TRANSFERT      	             	                                   	Paye0515    	20150531 	Salaires Mai 2015 - part sal.      	0000000000,00	0000000194,78	           	        	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	645810       	COTISATION CNETP                   	             	                                   	Paye0515    	20150531 	Salaires Mai 2015                  	0000006986,47	0000000000,00	           	        	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	645100       	COTISATIONS A L'URSSAF             	             	                                   	Paye0515    	20150531 	Salaires Mai 2015                  	0000010041,34	0000000000,00	           	        	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	645300       	COTISATIONS AUX CAISSES DE RETRAITE	             	                                   	Paye0515    	20150531 	Salaires Mai 2015                  	0000003309,70	0000000000,00	           	        	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	645500       	COTISATIONS PREVOYANCE             	             	                                   	Paye0515    	20150531 	Salaires Mai 2015                  	0000000388,01	0000000000,00	           	        	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	641330       	INDEMNITÉ TRANSPORT                	             	                                   	Paye0515    	20150531 	Salaires Mai 2015                  	0000000107,80	0000000000,00	           	        	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	425000       	CAMARA SAISIE SUR SALAIRE          	             	                                   	Paye0515    	20150531 	Salaires Mai 2015                  	0000000000,00	0000000100,00	           	        	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	437500       	PROBTP                             	             	                                   	Paye0515    	20150531 	Salaires Mai 2015 - part pat.      	0000000000,00	0000003309,70	           	        	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	437500       	PROBTP                             	             	                                   	Paye0515    	20150531 	Salaires Mai 2015 - part sal.      	0000000000,00	0000001851,02	           	        	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	421000       	NDF                                	             	                                   	Paye0515    	20150531 	Salaires Mai 2015                  	0000000000,00	0000003321,74	AAB        	20160223	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	421000       	NDF                                	             	                                   	Paye0515    	20150531 	Salaires Mai 2015                  	0000000000,00	0000004244,90	AAJ        	20160223	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	421000       	NDF                                	             	                                   	Paye0515    	20150531 	Salaires Mai 2015                  	0000000000,00	0000003744,06	AAU        	20160223	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	421000       	NDF                                	             	                                   	Paye0515    	20150531 	Salaires Mai 2015                  	0000000000,00	0000002258,44	AAP        	20160223	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	421000       	NDF                                	             	                                   	Paye0515    	20150531 	Salaires Mai 2015                  	0000000000,00	0000002140,13	AAU        	20160223	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	421000       	NDF                                	             	                                   	Paye0515    	20150531 	Salaires Mai 2015                  	0000000000,00	0000001900,26	A          	20160226	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	421000       	NDF                                	             	                                   	Paye0515    	20150531 	Salaires Mai 2015                  	0000000000,00	0000002409,80	AAV        	20160223	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	421000       	NDF                                	             	                                   	Paye0515    	20150531 	Salaires Mai 2015                  	0000000000,00	0000002368,89	AAR        	20160223	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	421000       	NDF                                	             	                                   	Paye0515    	20150531 	Salaires Mai 2015                  	0000000000,00	0000002202,04	AAH        	20160223	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	641100       	SALAIRES                           	             	                                   	Paye0515    	20150531 	Salaires Mai 2015                  	0000031599,35	0000000000,00	           	        	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	431000       	SÉCURITÉ SOCIALE                   	             	                                   	Paye0515    	20150531 	Salaires Mai 2015 - part pat.      	0000000000,00	0000010041,34	           	        	20160927	             	       
OD         	Opérations diverses           	733        	20150531    	431000       	SÉCURITÉ SOCIALE                   	             	                                   	Paye0515    	20150531 	Salaires Mai 2015 - part sal.      	0000000000,00	0000004971,09	           	        	20160927	             	       
OD         	Opérations diverses           	734        	20150531    	758000       	PRODUITS DIVERS DE GESTION COURANTE	             	                                   	VRT416CREDIP	20150531 	Régularisation lettrage            	0000000000,00	0000000000,01	           	        	20160927	             	       
OD         	Opérations diverses           	734        	20150531    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	VRT416CREDIP	20150531 	Régularisation lettrage            	0000000000,01	0000000000,00	ABO        	20160223	20160927	             	       
